No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
896,2013,4,7,7,90.0,150.0,20.0,68.0,2100.0,7.0,4.9,1007.2,-2.5,0.0,E,2.3,Dongsi
897,2013,4,7,8,74.0,96.0,17.0,59.0,1800.0,19.0,6.6,1006.7,-2.3,0.0,ESE,1.9,Dongsi
898,2013,4,7,9,67.0,94.0,21.0,53.0,1600.0,32.0,8.2,1005.8,-2.8,0.0,ESE,3.3,Dongsi
899,2013,4,7,10,65.0,93.0,26.0,50.0,1500.0,39.0,9.7,1005.1,-2.3,0.0,SE,2.0,Dongsi
900,2013,4,7,11,73.0,103.0,31.0,52.0,1300.0,50.0,11.5,1003.8,0.0,0.0,NNW,1.1,Dongsi
901,2013,4,7,12,89.0,115.0,42.0,52.0,1300.0,57.0,13.3,1002.6,-4.4,0.0,S,2.1,Dongsi
902,2013,4,7,13,97.0,100.0,46.0,56.0,1200.0,66.0,14.2,1001.3,-5.1,0.0,SSW,1.7,Dongsi
903,2013,4,7,14,83.0,101.0,59.0,57.0,1300.0,82.0,15.5,1000.2,-5.0,0.0,SSW,1.9,Dongsi
904,2013,4,7,15,117.0,131.0,62.0,58.0,1399.0,98.0,16.3,999.4,-3.8,0.0,S,1.5,Dongsi
905,2013,4,7,16,132.0,140.0,64.0,60.0,1300.0,106.0,13.1,998.4,-0.6,0.0,ESE,4.8,Dongsi
906,2013,4,7,17,110.0,178.0,57.0,65.0,1100.0,85.0,12.2,999.0,-1.4,0.0,ESE,4.7,Dongsi
907,2013,4,7,18,84.0,141.0,43.0,80.0,1100.0,54.0,12.0,1001.6,-1.9,0.0,ENE,2.1,Dongsi
908,2013,4,7,19,85.0,130.0,44.0,77.0,1100.0,55.0,11.1,1002.2,-2.4,0.0,E,2.6,Dongsi
909,2013,4,7,20,93.0,120.0,48.0,73.0,1000.0,53.0,10.9,1003.9,-2.5,0.0,E,1.0,Dongsi
910,2013,4,7,21,89.0,128.0,52.0,70.0,1399.0,50.0,10.3,1004.9,2.9,0.1,N,4.4,Dongsi
911,2013,4,7,22,90.0,190.0,41.0,69.0,1200.0,46.0,9.5,1004.0,2.8,0.0,NE,0.8,Dongsi
912,2013,4,7,23,90.0,190.0,41.0,69.0,800.0,57.0,8.7,1003.8,2.7,0.0,NE,0.1,Dongsi
913,2013,4,8,0,52.0,45.0,16.0,41.0,800.0,39.0,7.1,1003.5,2.6,0.0,N,0.0,Dongsi
914,2013,4,8,1,39.0,45.0,14.0,52.0,700.0,35.0,6.8,1004.5,0.9,0.0,WSW,1.3,Dongsi
915,2013,4,8,2,51.0,22.0,12.0,54.0,600.0,39.0,9.6,1005.3,-11.7,0.0,WNW,6.2,Dongsi
916,2013,4,8,3,20.0,22.0,12.0,47.0,600.0,50.0,9.2,1005.7,-15.4,0.0,NW,7.6,Dongsi
917,2013,4,8,4,25.0,148.0,12.0,36.0,300.0,99.0,8.2,1006.4,-18.7,0.0,NW,6.4,Dongsi
918,2013,4,8,5,39.0,148.0,5.0,6.0,300.0,97.0,7.5,1007.2,-20.2,0.0,WNW,4.8,Dongsi
919,2013,4,8,6,36.0,136.0,7.0,7.0,300.0,97.0,7.5,1008.1,-19.2,0.0,NW,4.6,Dongsi
920,2013,4,8,7,27.0,91.0,4.0,7.0,300.0,97.0,7.8,1008.7,-15.8,0.0,WNW,7.7,Dongsi
921,2013,4,8,8,20.0,121.0,5.0,9.0,300.0,93.0,8.9,1009.1,-14.2,0.0,WNW,7.8,Dongsi
922,2013,4,8,9,20.0,121.0,4.0,9.0,300.0,92.0,9.5,1009.1,-13.7,0.0,NNW,5.9,Dongsi
923,2013,4,8,10,17.0,94.0,3.0,8.0,300.0,97.0,10.4,1008.7,-12.3,0.0,WNW,6.0,Dongsi
924,2013,4,8,11,14.0,61.0,3.0,6.0,300.0,96.0,11.3,1008.8,-12.9,0.0,NW,8.2,Dongsi
925,2013,4,8,12,13.0,104.0,3.0,5.0,300.0,101.0,12.2,1008.1,-12.2,0.0,WNW,5.0,Dongsi
926,2013,4,8,13,13.0,103.0,3.0,4.0,300.0,100.0,12.5,1008.1,-13.5,0.0,WNW,7.4,Dongsi
927,2013,4,8,14,11.0,95.0,3.0,4.0,300.0,99.0,11.9,1008.3,-14.0,0.0,WNW,8.6,Dongsi
928,2013,4,8,15,18.0,114.0,3.0,4.0,300.0,97.0,10.9,1008.7,-13.3,0.0,NW,6.7,Dongsi
929,2013,4,8,16,23.0,247.0,3.0,8.0,300.0,94.0,11.3,1009.1,-14.5,0.0,WNW,7.3,Dongsi
930,2013,4,8,17,23.0,247.0,3.0,8.0,300.0,92.0,10.4,1009.9,-15.2,0.0,WNW,7.0,Dongsi
931,2013,4,8,18,23.0,289.0,3.0,8.0,300.0,93.0,9.6,1010.9,-15.1,0.0,WNW,5.6,Dongsi
932,2013,4,8,19,16.0,143.0,3.0,9.0,300.0,89.0,9.2,1011.8,-15.4,0.0,WNW,5.5,Dongsi
933,2013,4,8,20,21.0,124.0,3.0,13.0,300.0,93.0,8.7,1012.3,-13.7,0.0,NW,7.3,Dongsi
934,2013,4,8,21,15.0,113.0,3.0,10.0,300.0,92.0,8.5,1012.5,-13.9,0.0,NW,8.5,Dongsi
935,2013,4,8,22,12.0,171.0,3.0,9.0,300.0,94.0,7.8,1012.2,-12.6,0.0,W,6.8,Dongsi
936,2013,4,8,23,14.0,79.0,3.0,7.0,300.0,92.0,7.3,1012.2,-12.0,0.0,WNW,4.1,Dongsi
937,2013,4,9,0,12.0,64.0,3.0,6.0,300.0,90.0,7.0,1012.1,-11.2,0.0,WNW,7.6,Dongsi
938,2013,4,9,1,14.0,53.0,5.0,7.0,300.0,92.0,6.6,1012.1,-10.7,0.0,NW,5.3,Dongsi
939,2013,4,9,2,13.0,35.0,5.0,7.0,300.0,91.0,6.4,1012.3,-10.8,0.0,WNW,5.7,Dongsi
940,2013,4,9,3,10.0,36.0,6.0,6.0,300.0,91.0,6.0,1013.2,-10.7,0.0,NW,4.7,Dongsi
941,2013,4,9,4,10.0,21.0,6.0,7.0,300.0,91.0,5.7,1013.9,-11.0,0.0,NW,3.7,Dongsi
942,2013,4,9,5,11.0,18.0,6.0,7.0,300.0,92.0,5.7,1014.7,-11.0,0.0,NW,2.9,Dongsi
943,2013,4,9,6,5.0,12.0,6.0,7.0,400.0,94.0,6.4,1015.1,-11.3,0.0,WNW,5.6,Dongsi
944,2013,4,9,7,10.0,14.0,6.0,7.0,400.0,89.0,7.6,1015.9,-10.2,0.0,NW,2.7,Dongsi
945,2013,4,9,8,13.0,16.0,5.0,11.0,400.0,88.0,7.9,1016.6,-10.5,0.0,NW,6.5,Dongsi
946,2013,4,9,9,11.0,23.0,5.0,12.0,400.0,90.0,9.0,1017.1,-10.0,0.0,NW,5.1,Dongsi
947,2013,4,9,10,14.0,35.0,5.0,8.0,300.0,92.0,9.6,1016.9,-10.0,0.0,NW,7.1,Dongsi
948,2013,4,9,11,11.0,27.0,4.0,6.0,300.0,95.0,11.1,1016.4,-9.9,0.0,NW,5.7,Dongsi
949,2013,4,9,12,11.0,27.0,4.0,6.0,300.0,97.0,11.4,1016.1,-10.2,0.0,WNW,4.1,Dongsi
950,2013,4,9,13,15.0,16.0,3.0,6.0,300.0,101.0,12.1,1016.3,-9.6,0.0,NW,5.1,Dongsi
951,2013,4,9,14,13.0,26.0,3.0,6.0,300.0,102.0,11.8,1016.0,-9.9,0.0,WNW,5.4,Dongsi
952,2013,4,9,15,12.0,26.0,3.0,7.0,300.0,101.0,10.9,1015.9,-10.6,0.0,NW,6.6,Dongsi
953,2013,4,9,16,14.0,30.0,4.0,10.0,300.0,96.0,10.6,1016.4,-9.2,0.0,NW,5.9,Dongsi
954,2013,4,9,17,14.0,36.0,3.0,9.0,300.0,94.0,9.5,1016.8,-9.6,0.0,NW,5.2,Dongsi
955,2013,4,9,18,13.0,40.0,4.0,11.0,400.0,92.0,8.6,1017.3,-9.4,0.0,WNW,3.9,Dongsi
956,2013,4,9,19,13.0,40.0,4.0,11.0,400.0,88.0,8.4,1018.2,-13.3,0.0,NW,3.1,Dongsi
957,2013,4,9,20,15.0,21.0,4.0,15.0,400.0,84.0,7.9,1018.9,-13.1,0.0,NW,1.9,Dongsi
958,2013,4,9,21,13.0,9.0,4.0,21.0,400.0,92.0,7.5,1019.0,-12.9,0.0,NNW,2.9,Dongsi
959,2013,4,9,22,8.0,9.0,3.0,17.0,400.0,86.0,6.8,1019.1,-12.4,0.0,NW,3.2,Dongsi
960,2013,4,9,23,11.0,14.0,4.0,19.0,400.0,77.0,6.3,1018.8,-11.4,0.0,NW,2.6,Dongsi
961,2013,4,10,0,15.0,19.0,3.0,24.0,400.0,72.0,5.8,1018.5,-11.3,0.0,NNW,3.8,Dongsi
962,2013,4,10,1,14.0,20.0,4.0,25.0,400.0,71.5428,5.3,1018.2,-10.9,0.0,NW,2.6,Dongsi
963,2013,4,10,2,13.0,19.0,4.0,22.0,400.0,51.8364,5.3,1017.9,-10.5,0.0,WNW,3.6,Dongsi
964,2013,4,10,3,12.0,18.0,7.14,19.0,400.0,51.8364,5.1,1017.7,-9.9,0.0,WNW,4.6,Dongsi
965,2013,4,10,4,12.0,22.0,7.0,22.0,300.0,70.9002,4.9,1017.6,-9.3,0.0,NW,3.1,Dongsi
966,2013,4,10,5,11.0,18.0,7.0,18.2717,300.0,70.4718,4.5,1017.6,-9.0,0.0,NW,2.7,Dongsi
967,2013,4,10,6,11.0,16.0,6.0,18.0,300.0,73.6848,5.8,1017.7,-9.3,0.0,NW,2.7,Dongsi
968,2013,4,10,7,9.0,12.0,6.0,16.0,400.0,71.3286,6.9,1017.6,-9.5,0.0,NW,4.7,Dongsi
969,2013,4,10,8,12.0,16.0,7.0,19.0,400.0,70.0434,8.3,1017.4,-9.6,0.0,NW,3.4,Dongsi
970,2013,4,10,9,15.0,16.0,7.0,14.0,400.0,81.1818,9.6,1017.1,-10.0,0.0,NW,6.0,Dongsi
971,2013,4,10,10,14.0,15.0,7.0,14.0,300.0,90.3924,10.4,1016.3,-9.9,0.0,NW,4.6,Dongsi
972,2013,4,10,11,14.0,20.0,5.0,7.0,300.0,89.5356,11.2,1015.1,-11.6,0.0,NNW,3.7,Dongsi
973,2013,4,10,12,9.0,16.0,5.0,10.0,300.0,87.6078,11.0,1014.3,-11.8,0.0,NW,6.0,Dongsi
974,2013,4,10,13,17.0,24.0,4.0,7.0,300.0,94.0338,11.2,1014.0,-10.4,0.0,NNW,3.3,Dongsi
975,2013,4,10,14,16.0,23.0,3.0,6.0,300.0,92.7486,12.0,1013.2,-10.3,0.0,N,6.2,Dongsi
976,2013,4,10,15,12.0,70.0,3.0,6.0,300.0,94.0338,12.0,1012.6,-11.0,0.0,NNW,5.0,Dongsi
977,2013,4,10,16,13.0,15.0,3.0,11.0,200.0,110.9556,12.0,1012.4,-12.4,0.0,NNE,3.6,Dongsi
978,2013,4,10,17,12.0,15.0,3.0,13.0,300.0,106.8858,11.2,1012.8,-13.0,0.0,NNE,1.9,Dongsi
979,2013,4,10,18,13.0,29.0,3.0,17.0,300.0,103.0302,10.5,1013.2,-12.9,0.0,NNW,1.5,Dongsi
980,2013,4,10,19,15.0,25.0,3.0,22.0,300.0,97.0326,9.2,1013.8,-13.9,0.0,NNW,1.7,Dongsi
981,2013,4,10,20,18.0,31.0,4.0,39.0,500.0,74.97,7.8,1014.5,-11.6,0.0,W,1.2,Dongsi
982,2013,4,10,21,31.0,45.0,5.0,61.0,700.0,44.1252,6.1,1014.9,-11.1,0.0,W,1.0,Dongsi
983,2013,4,10,22,23.0,43.0,5.0,81.0,800.0,17.5644,4.7,1015.0,-10.6,0.0,W,0.0,Dongsi
984,2013,4,10,23,23.0,43.0,5.0,82.0,1000.0,5.5692,3.8,1015.1,-9.9,0.0,W,0.5,Dongsi
985,2013,4,11,0,30.0,55.0,8.0,86.0,1000.0,5.355,3.5,1015.2,-8.5,0.0,W,0.7,Dongsi
986,2013,4,11,1,30.0,49.0,6.0,85.0,1000.0,4.284,6.5,1015.2,-11.2,0.0,NW,2.1,Dongsi
987,2013,4,11,2,31.0,58.0,7.0,89.0,1100.0,4.4982,6.4,1015.1,-10.8,0.0,NW,1.5,Dongsi
988,2013,4,11,3,31.0,56.0,9.0,95.0,800.0,3.6414,6.2,1015.1,-10.6,0.0,WNW,2.3,Dongsi
989,2013,4,11,4,27.0,53.0,10.0,90.0,700.0,3.213,6.1,1015.2,-11.1,0.0,WNW,2.8,Dongsi
990,2013,4,11,5,20.0,51.0,11.0,86.0,700.0,3.213,5.6,1015.6,-11.5,0.0,WNW,2.2,Dongsi
991,2013,4,11,6,20.0,40.0,16.0,85.0,800.0,7.0686,7.6,1016.4,-11.7,0.0,NW,1.5,Dongsi
992,2013,4,11,7,21.0,40.0,18.0,77.0,1200.0,15.8508,9.1,1016.4,-12.1,0.0,NNW,2.8,Dongsi
993,2013,4,11,8,25.0,56.0,20.0,67.0,900.0,42.6258,10.4,1016.8,-12.3,0.0,NW,4.1,Dongsi
994,2013,4,11,9,26.0,34.0,20.0,54.0,600.0,88.6788,11.7,1016.6,-11.9,0.0,NW,5.3,Dongsi
995,2013,4,11,10,14.0,22.0,14.0,25.0,500.0,100.4598,12.4,1015.9,-11.3,0.0,NW,4.6,Dongsi
996,2013,4,11,11,12.0,25.0,8.0,13.0,400.0,109.4562,13.9,1015.0,-12.4,0.0,NNW,4.7,Dongsi
997,2013,4,11,12,13.0,26.0,8.0,10.0,400.0,115.668,15.1,1014.2,-13.2,0.0,NW,4.2,Dongsi
998,2013,4,11,13,19.0,28.0,6.0,8.0,300.0,119.7378,15.5,1013.4,-13.8,0.0,N,4.5,Dongsi
999,2013,4,11,14,15.0,19.0,5.0,7.0,300.0,128.0916,16.7,1012.4,-12.9,0.0,NNE,2.7,Dongsi
1000,2013,4,11,15,10.0,16.0,2.856,5.5431,300.0,130.662,16.7,1011.8,-14.0,0.0,NNE,2.8,Dongsi
1001,2013,4,11,16,8.0,22.0,3.0,8.0,300.0,130.8762,16.5,1011.7,-14.1,0.0,ENE,1.9,Dongsi
1002,2013,4,11,17,8.0,22.0,3.0,8.0,300.0,128.0916,16.1,1011.9,-14.4,0.0,NE,2.8,Dongsi
1003,2013,4,11,18,11.0,25.0,4.0,14.0,300.0,118.881,14.6,1012.5,-13.6,0.0,NE,0.4,Dongsi
1004,2013,4,11,19,10.0,33.0,4.0,30.0,500.0,97.8894,11.2,1013.1,-9.8,0.0,ESE,0.7,Dongsi
1005,2013,4,11,20,10.0,32.0,3.0,30.0,700.0,63.8316,8.7,1013.8,-10.3,0.0,ESE,0.0,Dongsi
1006,2013,4,11,21,24.0,52.0,5.0,79.0,900.0,33.201,7.6,1014.0,-10.2,0.0,N,0.0,Dongsi
1007,2013,4,11,22,29.0,56.0,6.0,77.0,1200.0,27.2034,7.3,1014.0,-9.6,0.0,N,0.0,Dongsi
1008,2013,4,11,23,44.0,86.0,9.0,98.0,1600.0,4.9266,8.5,1013.9,-11.0,0.0,WSW,1.8,Dongsi
1009,2013,4,12,0,44.0,86.0,9.0,98.0,1300.0,5.5692,10.5,1013.1,-12.2,0.0,WSW,1.5,Dongsi
1010,2013,4,12,1,39.0,61.0,10.0,83.0,1100.0,24.0,11.1,1012.6,-11.7,0.0,W,2.5,Dongsi
1011,2013,4,12,2,38.0,70.0,10.0,77.0,1000.0,32.0,7.8,1012.5,-9.2,0.0,WSW,0.0,Dongsi
1012,2013,4,12,3,37.0,69.0,10.0,76.0,900.0,28.0,9.0,1012.1,-10.0,0.0,WSW,1.4,Dongsi
1013,2013,4,12,4,43.0,87.0,17.0,75.0,900.0,14.994,5.8,1012.0,-7.5,0.0,E,0.9,Dongsi
1014,2013,4,12,5,64.0,113.0,34.0,88.0,1100.0,5.0,3.3,1012.3,-5.9,0.0,ESE,0.4,Dongsi
1015,2013,4,12,6,63.0,113.0,34.0,88.0,1200.0,5.0,6.4,1012.6,-6.2,0.0,E,0.7,Dongsi
1016,2013,4,12,7,58.0,106.0,30.0,89.0,1200.0,7.0,9.5,1012.4,-6.8,0.0,E,0.6,Dongsi
1017,2013,4,12,8,50.0,115.0,21.0,88.0,1200.0,12.0,12.3,1012.4,-7.7,0.0,NNW,1.2,Dongsi
1018,2013,4,12,9,53.0,83.0,18.0,80.0,1100.0,28.0,14.6,1011.9,-8.8,0.0,NNE,0.0,Dongsi
1019,2013,4,12,10,53.0,83.0,18.0,80.0,900.0,50.0,16.6,1011.2,-8.6,0.0,ENE,0.7,Dongsi
1020,2013,4,12,11,55.0,88.0,17.0,90.0,1000.0,48.0,17.9,1010.1,-8.3,0.0,SSW,1.4,Dongsi
1021,2013,4,12,12,56.0,86.0,17.0,109.0,1100.0,47.0,20.0,1008.5,-7.5,0.0,SE,2.6,Dongsi
1022,2013,4,12,13,56.0,85.0,17.0,108.0,800.0,94.0,22.1,1006.9,-5.8,0.0,SSW,3.1,Dongsi
1023,2013,4,12,14,50.0,73.0,16.0,30.0,500.0,139.0,23.0,1005.5,-5.1,0.0,SSW,2.7,Dongsi
1024,2013,4,12,15,53.0,74.0,14.0,24.0,400.0,141.0,23.0,1004.6,-4.2,0.0,SSW,3.4,Dongsi
1025,2013,4,12,16,43.0,90.0,20.8488,24.8413,400.0,130.8762,23.0,1004.1,-2.6,0.0,SW,3.9,Dongsi
1026,2013,4,12,17,58.0,131.0,34.0,35.0,400.0,124.0218,22.2,1004.1,-2.5,0.0,SW,1.9,Dongsi
1027,2013,4,12,18,58.0,107.0,31.0,42.0,600.0,110.0,21.6,1004.2,-1.7,0.0,SSW,1.3,Dongsi
1028,2013,4,12,19,56.0,115.0,26.0,57.0,700.0,80.0,21.3,1004.8,-1.3,0.0,SW,4.2,Dongsi
1029,2013,4,12,20,54.0,122.0,31.0,60.0,800.0,64.0,21.0,1004.6,-0.4,0.0,WSW,3.7,Dongsi
1030,2013,4,12,21,59.0,121.0,32.0,68.0,800.0,51.0,20.7,1003.9,-0.1,0.0,WSW,3.7,Dongsi
1031,2013,4,12,22,62.0,131.0,39.0,74.0,800.0,37.0,19.8,1002.7,-0.3,0.0,SW,3.6,Dongsi
1032,2013,4,12,23,68.0,134.0,41.0,69.0,800.0,34.0,19.6,1001.9,0.1,0.0,SW,4.8,Dongsi
1033,2013,4,13,0,65.0,128.0,40.0,62.0,700.0,38.0,17.9,1001.2,1.0,0.0,WSW,3.5,Dongsi
1034,2013,4,13,1,68.0,137.0,44.0,56.0,700.0,38.0,16.8,1000.1,2.0,0.0,WSW,2.9,Dongsi
1035,2013,4,13,2,84.0,156.0,53.0,63.0,800.0,30.0,15.6,999.2,2.0,0.0,W,2.7,Dongsi
1036,2013,4,13,3,84.0,156.0,53.0,63.0,900.0,14.0,12.9,998.8,2.1,0.0,E,1.0,Dongsi
1037,2013,4,13,4,109.0,172.0,45.0,85.0,1100.0,4.0,10.0,998.0,1.4,0.0,ENE,0.0,Dongsi
1038,2013,4,13,5,107.0,177.0,37.0,84.0,1300.0,4.0,9.0,997.9,1.9,0.0,E,1.0,Dongsi
1039,2013,4,13,6,108.0,149.0,29.0,90.0,1500.0,4.0,11.5,998.4,1.1,0.0,NNE,1.4,Dongsi
1040,2013,4,13,7,108.0,181.0,31.0,106.0,1600.0,5.0,12.8,998.5,1.8,0.0,NW,1.7,Dongsi
1041,2013,4,13,8,108.0,180.0,30.0,98.0,1300.0,10.0,15.1,998.0,2.6,0.0,E,1.2,Dongsi
1042,2013,4,13,9,121.0,229.0,49.0,98.0,1399.0,20.0,17.9,998.4,3.4,0.0,ENE,0.9,Dongsi
1043,2013,4,13,10,134.0,229.0,66.0,111.0,1399.0,33.0,23.1,998.1,0.8,0.0,N,3.6,Dongsi
1044,2013,4,13,11,148.0,245.0,61.0,126.0,1399.0,46.0,24.8,997.9,-1.2,0.0,NNW,5.0,Dongsi
1045,2013,4,13,12,95.0,151.0,41.0,80.0,900.0,82.0,26.0,998.0,0.6,0.0,NNW,4.1,Dongsi
1046,2013,4,13,13,37.0,110.0,20.0,26.0,400.0,114.0,25.5,998.6,2.2,0.0,NW,6.6,Dongsi
1047,2013,4,13,14,36.0,110.0,20.0,26.0,300.0,119.0,24.8,999.0,1.6,0.0,NW,6.3,Dongsi
1048,2013,4,13,15,22.0,62.0,18.0,18.0,300.0,130.0,23.9,999.3,0.9,0.0,NW,4.4,Dongsi
1049,2013,4,13,16,22.0,61.0,18.0,18.0,300.0,130.0,23.4,1000.0,-0.9,0.0,NNW,3.6,Dongsi
1050,2013,4,13,17,24.0,36.0,12.0,20.0,200.0,132.0,21.5,1000.9,-3.8,0.0,NW,8.6,Dongsi
1051,2013,4,13,18,15.0,41.0,9.0,20.0,200.0,130.0,19.6,1002.0,-4.0,0.0,WNW,4.7,Dongsi
1052,2013,4,13,19,17.0,45.0,7.0,21.0,200.0,126.0,17.9,1004.0,-5.4,0.0,NW,2.1,Dongsi
1053,2013,4,13,20,17.0,32.0,7.0,26.0,200.0,120.0,16.5,1005.2,-7.9,0.0,N,3.3,Dongsi
1054,2013,4,13,21,18.0,27.0,7.0,30.0,200.0,113.0,15.3,1006.2,-8.9,0.0,NNE,1.1,Dongsi
1055,2013,4,13,22,18.0,26.0,6.0,23.0,200.0,128.0,13.6,1007.8,-9.6,0.0,ESE,1.1,Dongsi
1056,2013,4,13,23,15.0,56.0,6.0,22.0,200.0,130.0,12.6,1008.5,-11.9,0.0,E,2.6,Dongsi
1057,2013,4,14,0,17.0,35.0,6.0,28.0,200.0,112.0,11.5,1009.0,-12.8,0.0,NE,2.4,Dongsi
1058,2013,4,14,1,15.0,23.0,6.0,29.0,200.0,107.0,10.6,1009.4,-14.2,0.0,NE,2.1,Dongsi
1059,2013,4,14,2,10.0,14.0,6.0,30.0,200.0,76.0,9.2,1009.7,-14.6,0.0,ENE,0.0,Dongsi
1060,2013,4,14,3,3.0,10.0,3.0,29.0,200.0,76.0,8.7,1009.7,-13.7,0.0,ENE,1.9,Dongsi
1061,2013,4,14,4,3.0,6.0,3.0,29.0,100.0,101.0,7.0,1009.9,-13.9,0.0,ENE,0.4,Dongsi
1062,2013,4,14,5,10.0,17.0,3.0,13.0,200.0,102.0,6.6,1010.2,-14.2,0.0,SSE,0.5,Dongsi
1063,2013,4,14,6,11.0,22.0,3.0,11.0,200.0,99.0,7.8,1011.0,-15.8,0.0,NW,1.6,Dongsi
1064,2013,4,14,7,12.0,18.0,3.0,16.0,200.0,82.0,9.4,1010.9,-14.5,0.0,NW,1.9,Dongsi
1065,2013,4,14,8,12.0,25.0,3.0,15.0,300.0,78.0,11.3,1010.5,-14.5,0.0,SSE,1.6,Dongsi
1066,2013,4,14,9,3.0,109.0,5.0,19.0,400.0,80.0,12.1,1010.1,-10.9,0.0,NW,0.9,Dongsi
1067,2013,4,14,10,3.0,109.0,5.0,19.0,900.0,66.0,13.0,1009.4,-3.8,0.0,SSW,3.1,Dongsi
1068,2013,4,14,11,56.0,123.0,24.0,38.0,900.0,83.0,13.9,1007.8,-3.4,0.0,SSW,2.6,Dongsi
1069,2013,4,14,12,64.0,122.0,26.0,39.0,800.0,99.0,14.6,1006.6,-3.3,0.0,SW,2.4,Dongsi
1070,2013,4,14,13,52.0,107.0,18.0,22.0,600.0,114.0,16.0,1005.3,-4.0,0.0,SSW,3.8,Dongsi
1071,2013,4,14,14,51.0,119.0,17.0,25.0,500.0,128.0,16.4,1004.0,-3.7,0.0,WSW,3.7,Dongsi
1072,2013,4,14,15,53.0,122.0,15.0,20.0,500.0,140.0,16.4,1003.0,-4.3,0.0,SSW,3.1,Dongsi
1073,2013,4,14,16,51.0,123.0,13.0,18.0,500.0,151.0,16.3,1002.3,-4.9,0.0,S,4.4,Dongsi
1074,2013,4,14,17,51.0,124.0,14.0,18.0,500.0,146.0,15.8,1001.7,-4.2,0.0,SW,3.1,Dongsi
1075,2013,4,14,18,56.0,139.0,17.0,23.0,500.0,139.0,15.2,1001.5,-4.2,0.0,SW,4.1,Dongsi
1076,2013,4,14,19,59.0,134.0,17.0,30.0,500.0,125.0,14.9,1001.8,-4.0,0.0,SSW,1.7,Dongsi
1077,2013,4,14,20,59.0,133.0,16.0,30.0,600.0,107.0,14.3,1001.7,-5.0,0.0,SSE,3.1,Dongsi
1078,2013,4,14,21,58.0,139.0,14.0,36.0,700.0,72.0,13.1,1001.9,-2.8,0.0,SE,1.3,Dongsi
1079,2013,4,14,22,57.0,142.0,14.0,55.0,1200.0,66.0,12.0,1001.8,-2.6,0.0,SSE,1.9,Dongsi
1080,2013,4,14,23,71.0,141.0,29.0,49.0,1600.0,61.0,11.1,1001.9,-2.7,0.0,SE,1.2,Dongsi
1081,2013,4,15,0,64.0,124.0,29.0,47.0,1399.0,58.0,9.5,1001.6,-2.5,0.0,E,1.1,Dongsi
1082,2013,4,15,1,56.0,94.0,25.0,36.0,1300.0,63.0,7.8,1001.2,-1.7,0.0,E,0.1,Dongsi
1083,2013,4,15,2,51.0,80.0,22.0,30.0,1300.0,62.0,8.1,1001.1,-1.7,0.0,ENE,1.7,Dongsi
1084,2013,4,15,3,55.0,81.0,25.0,46.0,1399.0,44.0,6.9,1000.8,-1.8,0.0,ENE,1.0,Dongsi
1085,2013,4,15,4,55.0,81.0,25.0,45.0,1000.0,7.0,5.5,1000.5,-1.7,0.0,ENE,0.6,Dongsi
1086,2013,4,15,5,77.0,135.0,25.0,79.0,1300.0,6.0,6.5,1000.9,-2.2,0.0,E,1.1,Dongsi
1087,2013,4,15,6,76.0,135.0,24.0,79.0,1100.0,19.0,8.6,1001.7,-1.5,0.0,NNE,0.6,Dongsi
1088,2013,4,15,7,72.0,117.0,30.0,73.0,1100.0,29.0,10.8,1001.7,-3.7,0.0,E,4.2,Dongsi
1089,2013,4,15,8,62.0,114.0,53.0,68.0,1399.0,34.0,12.2,1001.8,-4.0,0.0,SE,2.0,Dongsi
1090,2013,4,15,9,69.0,125.0,86.0,58.0,2100.0,53.0,13.6,1001.5,-3.7,0.0,E,2.4,Dongsi
1091,2013,4,15,10,79.0,154.0,111.0,61.0,2299.0,63.0,14.9,1000.5,-3.0,0.0,ESE,3.4,Dongsi
1092,2013,4,15,11,80.0,154.0,100.0,52.0,2200.0,81.0,16.5,999.2,-2.6,0.0,SE,2.1,Dongsi
1093,2013,4,15,12,80.0,168.0,79.0,50.0,1600.0,81.0,17.9,998.5,-2.4,0.0,SSW,3.0,Dongsi
1094,2013,4,15,13,60.0,156.0,64.0,41.0,1899.0,102.0,18.4,997.3,-0.5,0.0,ESE,3.2,Dongsi
1095,2013,4,15,14,89.0,177.0,59.0,33.0,1899.0,124.0,18.5,996.5,0.6,0.0,SSE,3.5,Dongsi
1096,2013,4,15,15,88.0,177.0,59.0,32.0,2000.0,124.0,17.9,996.3,1.8,0.0,SE,3.9,Dongsi
1097,2013,4,15,16,121.0,236.0,64.0,43.0,2100.0,127.0,17.2,996.0,3.1,0.0,SE,3.0,Dongsi
1098,2013,4,15,17,105.0,196.0,50.0,37.0,1600.0,135.0,15.3,996.8,3.7,0.0,SE,5.3,Dongsi
1099,2013,4,15,18,105.0,196.0,50.0,37.0,900.0,112.0,13.5,997.3,3.3,0.0,SE,5.2,Dongsi
1100,2013,4,15,19,84.0,212.0,30.0,30.0,1000.0,85.0,12.3,998.6,2.4,0.0,ESE,3.1,Dongsi
1101,2013,4,15,20,68.0,125.0,19.0,28.0,800.0,87.0,11.5,999.4,2.0,0.0,ESE,2.3,Dongsi
1102,2013,4,15,21,58.0,111.0,14.0,23.0,900.0,80.0,10.9,999.3,0.6,0.0,ESE,2.0,Dongsi
